----,,,,,,
DateTime:,      2021/06/11, 15:18:27,1.62344E+12,,,
PIF:,-603.9,,,,,
PARs:,0,0,0,0,0,0
Light:,0,0,0,0,0,0
Lamps:,    #10000,,,,,
Gain:,5,2, ,,,
S/N Ratio:,269.93,,,,,
Position:,0,0,   NoData,,,
Cycles:,1,,,,,
1,99,100,227,,,
DataPt,  Time(us),         EX,         EM,       Fit,,
==========,==========,==========,==========,=========,,
60,148.3,183.591,410.893,0,,
61,150.8,183.517,412.695,0,,
62,153.3,183.874,413.415,0,,
63,155.8,183.68,415.159,0,,
64,158.3,183.479,416.922,0,,
65,160.8,183.632,417.883,0,,
66,163.3,183.24,420.304,0,,
67,165.8,183.416,420.445,0,,
68,168.3,183.619,422.487,0,,
69,170.8,183.347,423.985,0,,
70,173.3,183.614,424.895,0,,
71,175.8,184.181,424.78,0,,
72,178.3,183.789,427.428,0,,
73,180.8,183.975,427.973,0,,
74,183.3,183.758,430.438,0,,
75,185.8,183.837,431.56,0,,
76,188.3,183.957,432.146,0,,
77,190.8,183.532,434.455,0,,
78,193.3,183.86,434.224,0,,
79,195.8,183.723,436.833,0,,
80,198.3,183.64,437.794,0,,
81,200.8,183.454,439.874,0,,
82,203.3,183.659,440.145,0,,
83,205.8,184.049,440.406,0,,
84,208.3,183.512,443.329,0,,
85,210.8,183.377,444.857,0,,
86,213.3,183.858,444.997,0,,
87,215.8,183.571,447.218,0,,
88,218.3,183.454,448.704,0,,
89,220.8,183.736,449.104,0,,
90,223.3,183.472,451.057,0,,
91,225.8,183.657,450.929,0,,
92,228.3,183.538,452.64,0,,
93,230.8,183.956,452.045,0,,
94,233.3,183.627,455.251,0,,
95,235.8,183.693,455.74,0,,
96,238.3,183.543,457.858,0,,
97,240.8,183.615,457.677,0,,
98,243.3,183.99,458.918,0,,
99,245.8,183.611,460.738,0,,
100,250.8,182.53,460.509,0,,
101,273.3,182.124,461.533,0,,
102,295.8,182.045,457.807,0,,
103,318.3,182.06,454.694,0,,
104,343.3,181.834,451.638,0,,
105,368.3,181.917,447.371,0,,
106,395.8,181.842,444.716,0,,
107,423.3,182.318,439.716,0,,
108,453.3,181.923,435.946,0,,
109,483.3,181.78,433.209,0,,
110,515.8,181.505,430.461,0,,
111,550.8,181.692,427.279,0,,
112,585.8,182.076,423.092,0,,
113,623.3,181.434,421.396,0,,
114,663.3,182.119,416.514,0,,
115,705.8,181.643,415.069,0,,
116,748.3,181.852,411.957,0,,
117,793.3,181.547,409.899,0,,
118,840.8,181.536,407.621,0,,
119,890.8,181.509,405.368,0,,
120,943.3,181.155,403.071,0,,
121,998.3,180.823,401.728,0,,
122,1055.8,181.506,398.153,0,,
123,1115.8,181.122,396.791,0,,
124,1178.3,181.43,394.69,0,,
125,1245.8,181.555,391.891,0,,
126,1315.8,181.917,389.682,0,,
127,1388.3,181.438,388.303,0,,
128,1465.8,180.696,387.577,0,,
129,1545.8,180.64,386.03,0,,
130,1630.8,181.458,382.637,0,,
131,1720.8,181.638,381.042,0,,
132,1815.8,181.364,379.188,0,,
133,1913.3,181.043,377.981,0,,
134,2015.8,180.732,377.09,0,,
135,2123.3,181.208,374.554,0,,
136,2238.3,180.887,374,0,,
137,2358.3,181.006,371.783,0,,
138,2483.3,181.144,369.858,0,,
139,2615.8,180.381,370.104,0,,
140,2753.3,181.256,367.336,0,,
141,2898.3,180.586,367.028,0,,
142,3050.8,181.261,364.656,0,,
143,3210.8,179.841,365.202,0,,
144,3378.3,180.55,363.326,0,,
145,3555.8,180.657,361.9,0,,
146,3740.8,180.572,360.856,0,,
147,3935.8,180.695,358.844,0,,
148,4140.8,180.178,358.876,0,,
149,4355.8,180.616,357.247,0,,
150,4580.8,180.507,355.93,0,,
151,4818.3,179.833,356.279,0,,
152,5068.3,179.798,355.016,0,,
153,5330.8,180.296,354.154,0,,
154,5605.8,179.894,353.844,0,,
155,5895.8,180.545,351.934,0,,
156,6200.8,179.971,351.393,0,,
157,6520.8,179.728,350.991,0,,
158,6855.8,179.966,349.529,0,,
159,7208.3,179.347,350.746,0,,
160,7578.3,179.685,348.639,0,,
161,7965.8,179.904,348.076,0,,
162,8373.3,179.776,347.416,0,,
163,8800.8,179.51,347.137,0,,
164,9250.8,179.337,346.248,0,,
165,9723.3,179.73,345.063,0,,
166,10220.8,179.552,345.157,0,,
167,10743.3,179.597,344.172,0,,
168,11290.8,179.886,342.627,0,,
169,11865.8,178.936,344.103,0,,
170,12470.8,179.032,342.672,0,,
171,13105.8,179.137,342.152,0,,
172,13773.3,179.339,341.535,0,,
173,14475.8,179.975,339.865,0,,
174,15213.3,179.271,340.86,0,,
175,15988.3,179.097,340.629,0,,
176,16800.8,179.251,339.775,0,,
177,17655.8,179.203,338.827,0,,
178,18553.3,178.61,339.347,0,,
179,19495.8,178.881,339.026,0,,
180,20485.8,179.469,337.341,0,,
181,21525.8,179.048,338.141,0,,
182,22618.3,178.721,336.377,0,,
183,23768.3,178.666,336.474,0,,
184,24975.8,178.601,336.781,0,,
185,26243.3,178.661,335.79,0,,
186,27575.8,178.873,335.046,0,,
187,28975.8,178.591,334.329,0,,
188,30445.8,178.326,335.047,0,,
189,31990.8,178.305,335.735,0,,
190,33613.3,178.738,334.006,0,,
191,35318.3,178.756,333.713,0,,
192,37108.3,178.166,333.587,0,,
193,38990.8,178.564,333.076,0,,
194,40968.3,177.993,332.975,0,,
195,43045.8,178.221,332.737,0,,
196,45228.3,177.724,333.731,0,,
197,47520.8,178.132,332.416,0,,
198,49928.3,178.018,332.109,0,,
199,52458.3,178.068,331.934,0,,
200,55115.8,177.926,331.664,0,,
201,57908.3,178.414,330.684,0,,
202,60843.3,178.074,331.309,0,,
203,63925.8,177.708,330.839,0,,
204,67163.3,177.993,330.017,0,,
205,70565.8,177.671,329.921,0,,
206,74140.8,177.524,330.462,0,,
207,77895.8,177.683,329.904,0,,
208,81840.8,177.464,329.739,0,,
209,85985.8,177.378,329.458,0,,
210,90340.8,177.541,328.877,0,,
211,94915.8,177.555,328.533,0,,
212,99723.3,177.867,328.184,0,,
213,104773.3,177.708,328.575,0,,
214,110078.3,177.151,327.764,0,,
215,115653.3,177.785,327.527,0,,
216,121508.3,177.389,327.102,0,,
217,127660.8,177.723,326.633,0,,
218,134125.8,177.9,326.544,0,,
219,140915.8,177.116,327.183,0,,
220,148050.8,178.416,324.978,0,,
221,155545.8,177.275,326.013,0,,
222,163420.8,178.408,324.493,0,,
223,171695.8,177.866,324.598,0,,
224,180388.3,177.46,325.711,0,,
225,189520.8,177.191,326.507,0,,
226,199115.8,177.053,325.47,0,,
227,209195.8,177.182,325.23,0,,
