----,,,,,,
DateTime:,      2021/06/11, 15:00:55,1.62343E+12,,,
1,0.8,177.457,375.907,0,,
2,3.3,182.653,378.837,0,,
3,5.8,184.32,381.659,0,,
4,8.3,184.884,380.712,0,,
5,10.8,184.399,382.58,0,,
6,13.3,184.77,384.192,0,,
7,15.8,184.748,386.403,0,,
8,18.3,184.656,388.221,0,,
9,20.8,184.475,390.338,0,,
10,23.3,184.95,390.849,0,,
11,25.8,184.347,393.753,0,,
12,28.3,184.459,396.009,0,,
13,30.8,184.124,398.685,0,,
14,33.3,184.431,399.972,0,,
15,35.8,184.735,401.264,0,,
16,38.3,184.703,402.524,0,,
17,40.8,184.672,404.65,0,,
18,43.3,184.324,407.692,0,,
19,45.8,184.524,408.333,0,,
20,48.3,184.171,411.289,0,,
21,50.8,183.972,414.125,0,,
22,53.3,184.03,415.191,0,,
23,55.8,184.035,417.46,0,,
24,58.3,183.795,419.53,0,,
25,60.8,184.137,420.815,0,,
26,63.3,184.155,422.728,0,,
27,65.8,183.763,425.697,0,,
28,68.3,183.731,427.513,0,,
29,70.8,183.59,429.585,0,,
30,73.3,183.865,430.899,0,,
31,75.8,184.262,432.36,0,,
32,78.3,183.776,435.352,0,,
33,80.8,184.134,436.353,0,,
34,83.3,184.052,438.721,0,,
35,85.8,183.9,441.15,0,,
36,88.3,183.894,442.903,0,,
37,90.8,184.063,444.671,0,,
38,93.3,184.148,445.661,0,,
39,95.8,184.043,447.979,0,,
40,98.3,184.11,449.881,0,,
41,100.8,183.814,452.562,0,,
42,103.3,183.899,454.639,0,,
43,105.8,183.781,457.106,0,,
44,108.3,183.561,459.179,0,,
45,110.8,184.026,459.758,0,,
46,113.3,183.459,462.815,0,,
47,115.8,184.14,463.708,0,,
48,118.3,183.604,466.37,0,,
49,120.8,183.922,468.064,0,,
50,123.3,183.513,471.287,0,,
51,125.8,183.603,472.907,0,,
52,128.3,183.663,474.388,0,,
53,130.8,183.991,475.28,0,,
54,133.3,183.945,477.357,0,,
55,135.8,183.775,479.648,0,,
56,138.3,183.582,481.895,0,,
57,140.8,183.442,484.336,0,,
58,143.3,184.026,484.754,0,,
59,145.8,183.44,487.502,0,,
60,148.3,183.794,489.501,0,,
61,150.8,184.006,490.677,0,,
62,153.3,183.696,493.465,0,,
63,155.8,183.597,494.93,0,,
64,158.3,183.681,496.443,0,,
65,160.8,184.025,497.798,0,,
66,163.3,184.396,498.207,0,,
67,165.8,183.809,501.756,0,,
68,168.3,183.822,503.79,0,,
69,170.8,183.74,505.319,0,,
70,173.3,183.816,506.741,0,,
71,175.8,183.717,508.43,0,,
72,178.3,183.897,510.109,0,,
73,180.8,183.607,512.766,0,,
74,183.3,183.866,513.566,0,,
75,185.8,184.04,515.363,0,,
76,188.3,184.256,516.711,0,,
77,190.8,183.83,518.779,0,,
78,193.3,183.873,520.726,0,,
79,195.8,183.927,521.661,0,,
80,198.3,183.652,524.401,0,,
81,200.8,183.847,525.477,0,,
82,203.3,183.957,526.467,0,,
83,205.8,183.872,528.559,0,,
84,208.3,184.001,529.819,0,,
85,210.8,183.961,531.349,0,,
86,213.3,183.871,533.022,0,,
87,215.8,183.584,535.927,0,,
88,218.3,183.466,537.144,0,,
89,220.8,183.272,538.912,0,,
90,223.3,183.675,539.689,0,,
91,225.8,183.765,541.274,0,,
92,228.3,183.741,542.327,0,,
93,230.8,183.493,544.476,0,,
94,233.3,183.735,546.044,0,,
95,235.8,183.325,548.466,0,,
96,238.3,183.364,549.003,0,,
97,240.8,183.341,550.925,0,,
98,243.3,183.527,552.22,0,,
99,245.8,183.337,553.665,0,,
100,250.8,182.065,554.568,0,,
101,273.3,182.133,553.921,0,,
102,295.8,182.216,547.63,0,,
103,318.3,182.315,541.859,0,,
104,343.3,182.251,536.678,0,,
105,368.3,182.235,531.265,0,,
106,395.8,181.964,526.898,0,,
107,423.3,181.49,522.997,0,,
108,453.3,181.667,518.107,0,,
109,483.3,181.525,514.011,0,,
110,515.8,181.804,509.154,0,,
111,550.8,181.781,505.916,0,,
112,585.8,182.06,500.852,0,,
113,623.3,181.892,497.475,0,,
114,663.3,181.629,495.005,0,,
115,705.8,181.532,492.955,0,,
116,748.3,181.832,488.401,0,,
117,793.3,181.818,485.254,0,,
118,840.8,181.044,485.888,0,,
119,890.8,181.769,480.981,0,,
120,943.3,182.073,478.094,0,,
121,998.3,181.632,478.044,0,,
122,1055.8,181.241,475.91,0,,
123,1115.8,181.129,474.111,0,,
124,1178.3,181.245,472.498,0,,
125,1245.8,181.178,471.245,0,,
126,1315.8,181.159,468.325,0,,
127,1388.3,181.432,466.64,0,,
128,1465.8,181.255,465.006,0,,
129,1545.8,181.475,463.335,0,,
130,1630.8,181.051,462.195,0,,
131,1720.8,181.229,460.628,0,,
132,1815.8,181.148,459.178,0,,
133,1913.3,180.639,459.138,0,,
134,2015.8,180.709,456.751,0,,
135,2123.3,180.614,455.436,0,,
136,2238.3,180.567,454.11,0,,
137,2358.3,181.443,451.372,0,,
138,2483.3,180.519,451.47,0,,
139,2615.8,180.399,450.891,0,,
140,2753.3,180.5,448.091,0,,
141,2898.3,180.678,447.882,0,,
142,3050.8,180.603,445.313,0,,
143,3210.8,180.809,443.812,0,,
144,3378.3,180.684,443.128,0,,
145,3555.8,180.03,442.625,0,,
146,3740.8,180.513,441.342,0,,
147,3935.8,180.728,439.173,0,,
148,4140.8,180.294,439.436,0,,
149,4355.8,179.961,438.355,0,,
150,4580.8,180.049,436.704,0,,
151,4818.3,180.413,434.726,0,,
152,5068.3,179.804,435.211,0,,
153,5330.8,180.104,433.807,0,,
154,5605.8,180.059,432.124,0,,
155,5895.8,179.649,432.89,0,,
156,6200.8,179.634,431.939,0,,
157,6520.8,179.651,430.346,0,,
158,6855.8,179.783,429.47,0,,
159,7208.3,179.847,428.198,0,,
160,7578.3,180.172,426.953,0,,
161,7965.8,179.83,426.541,0,,
162,8373.3,179.348,427.004,0,,
163,8800.8,179.555,425.729,0,,
164,9250.8,179.264,425.309,0,,
165,9723.3,178.993,424.143,0,,
166,10220.8,179.075,422.721,0,,
167,10743.3,179.585,422.035,0,,
168,11290.8,179.096,421.817,0,,
169,11865.8,179.391,420.542,0,,
170,12470.8,179.238,420.356,0,,
171,13105.8,179.716,418.462,0,,
172,13773.3,179.526,417.745,0,,
173,14475.8,179.146,418.773,0,,
174,15213.3,179.065,418.269,0,,
175,15988.3,179.033,417.358,0,,
176,16800.8,179.079,417.253,0,,
177,17655.8,178.807,417.279,0,,
178,18553.3,178.757,415.964,0,,
179,19495.8,178.995,415.045,0,,
180,20485.8,178.681,414.767,0,,
181,21525.8,179.116,414.235,0,,
182,22618.3,178.731,413.902,0,,
183,23768.3,179.207,412.217,0,,
184,24975.8,178.571,413.397,0,,
185,26243.3,178.62,412.421,0,,
186,27575.8,178.932,411.859,0,,
187,28975.8,177.894,413.021,0,,
188,30445.8,178.391,411.26,0,,
189,31990.8,178.503,410.304,0,,
190,33613.3,178.477,409.917,0,,
191,35318.3,178.706,409.272,0,,
192,37108.3,178.138,409.375,0,,
193,38990.8,178.3,409.322,0,,
194,40968.3,178.048,409.329,0,,
195,43045.8,178.256,408.243,0,,
196,45228.3,177.541,408.933,0,,
197,47520.8,178.017,407.849,0,,
198,49928.3,177.888,407.838,0,,
199,52458.3,177.975,406.643,0,,
200,55115.8,178.067,406.059,0,,
201,57908.3,178.065,406.19,0,,
202,60843.3,177.966,405.688,0,,
203,63925.8,178.345,404.897,0,,
204,67163.3,177.921,404.707,0,,
205,70565.8,178.305,404.48,0,,
206,74140.8,177.156,405.938,0,,
207,77895.8,177.734,404.507,0,,
208,81840.8,177.403,405.255,0,,
209,85985.8,177.767,403.686,0,,
210,90340.8,177.654,404.315,0,,
211,94915.8,177.638,403.204,0,,
212,99723.3,177.812,402.886,0,,
213,104773.3,177.297,403.289,0,,
214,110078.3,177.051,403.557,0,,
215,115653.3,178.087,401.303,0,,
216,121508.3,177.737,401.728,0,,
217,127660.8,177.596,402.513,0,,
218,134125.8,177.15,402.348,0,,
219,140915.8,177.419,401.09,0,,
220,148050.8,177.19,402.01,0,,
221,155545.8,177.089,401.757,0,,
222,163420.8,177.2,401.728,0,,
223,171695.8,177.872,399.93,0,,
224,180388.3,177.092,400.839,0,,
225,189520.8,177.62,399.394,0,,
226,199115.8,177.797,399.84,0,,
227,209195.8,176.538,401.797,0,,
